Month of Year,Domain,Operating System,State/Province,Source,Bounces,Entrances,Pageviews,Time on Page
1,videotron.ca,Macintosh,Quebec,google.com,5,9,19,75
1,telus.com,Macintosh,Quebec,uottawa.ca,5,9,23,"1,414"
1,lu.se,Macintosh,Skane County,catalogue.bib.uottawa.ca,5,9,14,"2,884"
1,unknown.unknown,Macintosh,,uottawa.ca.libguides.com,5,14,28,"5,314"
1,eastlink.ca,Macintosh,Nova Scotia,commonlaw.uottawa.ca,5,14,28,"1,849"
1,bellaliant.net,Macintosh,Nova Scotia,google.ca,5,14,37,"10,320"
1,wind.ca,Macintosh,Ontario,google,5,14,23,267
1,rogers.com,Macintosh,Ontario,orbis.uottawa.ca.proxy.bib.uottawa.ca,5,14,33,674
1,unknown.unknown,Macintosh,Ontario,telfer.uottawa.ca,5,14,23,510
1,bell.ca,Macintosh,Quebec,uocal.uottawa.ca,5,14,28,"1,007"
1,distributel.net,Macintosh,Quebec,web33.uottawa.ca,5,14,37,"2,594"
1,mtotelecom.net,Macintosh,Quebec,yahoo,5,14,47,"4,247"
1,ziggo.nl,Macintosh,North Brabant,uottawa.ca,5,19,33,"1,784"
1,addisonschool.com,Macintosh,Ontario,google,5,19,84,"3,413"
1,uottawa.ca,Macintosh,Ontario,orbis.uottawa.ca,5,19,103,"9,332"
1,lao.on.ca,Macintosh,Ontario,uottawa.ca.libguides.com,5,19,56,"2,683"
1,rogers.com,Macintosh,Ontario,yahoo,5,19,37,164
1,mtotelecom.net,Macintosh,Quebec,google,5,19,37,"7,117"
1,bell.ca,Macintosh,Quebec,music.uottawa.ca,5,19,33,84
1,unknown.unknown,Macintosh,,web33.uottawa.ca,5,23,56,"8,325"
1,distributel.net,Macintosh,Quebec,uottawa.ca,5,23,61,206
1,rr.com,Macintosh,New York,google,5,28,84,"5,909"
1,rogers.com,Macintosh,Ontario,health.uottawa.ca,5,47,164,"18,959"
1,,Macintosh,,google.co.uk,9,9,9,0
1,bigpipeinc.com,Macintosh,Alberta,(direct),9,9,9,0
1,cablesur.es,Macintosh,Andalusia,uottawa.ca,9,9,9,0
1,steugene.ca,Macintosh,British Columbia,uottawa.ca,9,9,9,0
1,unknown.unknown,Macintosh,California,web33.uottawa.ca,9,9,9,0
1,megapath.net,Macintosh,Florida,catalogue.bib.uottawa.ca,9,9,9,0
1,belgacom.be,Macintosh,Liege,(direct),9,9,9,0
1,bellaliant.net,Macintosh,New Brunswick,uottawa.ca,9,9,9,0
1,comcast.net,Macintosh,New Jersey,uottawa.ca,9,9,9,0
1,unknown.unknown,Macintosh,New York,web33.uottawa.ca,9,9,9,0
1,ottawasenators.com,Macintosh,Ontario,(direct),9,9,9,0
1,scohs.on.ca,Macintosh,Ontario,(direct),9,9,9,0
1,stsn.com,Macintosh,Ontario,(direct),9,9,9,0
1,uottawa.ca,Macintosh,Ontario,ccs.uottawa.ca,9,9,9,0
1,acanac.net,Macintosh,Ontario,google,9,9,9,0
1,algonquincollege.com,Macintosh,Ontario,google,9,9,9,0
1,xplornet.com,Macintosh,Ontario,google,9,9,9,0
1,uottawa.ca,Macintosh,Ontario,music.uottawa.ca,9,9,9,0
1,eastlink.ca,Macintosh,Prince Edward Island,uottawa.ca,9,9,9,0
1,ripnet.com,Macintosh,Quebec,google,9,9,9,0
1,ulaval.ca,Macintosh,Quebec,google,9,9,9,0
1,bell.ca,Macintosh,Quebec,search,9,9,9,0
1,net.bd,Macintosh,,google,9,14,19,89
1,telebecinternet.net,Macintosh,Newfoundland and Labrador,google,9,14,19,"3,882"
1,unknown.unknown,Macintosh,Ontario,education.uottawa.ca,9,14,19,33
1,acndigital.net,Macintosh,Ontario,google,9,14,19,75
1,telus.com,Macintosh,Ontario,google,9,14,28,"3,521"
1,bell.ca,Macintosh,Ontario,med.uottawa.ca,9,14,19,28
1,cia.com,Macintosh,Ontario,uottawa.ca,9,14,23,"4,387"
1,cgocable.ca,Macintosh,Quebec,google,9,14,23,295
1,videotron.ca,Macintosh,Quebec,google.ca,9,14,23,"2,233"
1,,Macintosh,,uottawa.ca.libguides.com,9,19,28,33
1,shawcable.net,Macintosh,British Columbia,google,9,19,33,262
1,ncf.ca,Macintosh,Ontario,(direct),9,19,70,"6,504"
1,unknown.unknown,Macintosh,Ontario,registrar.uottawa.ca,9,19,28,941
1,distributel.net,Macintosh,Ontario,uottawa.ca,9,19,33,234
1,cia.com,Macintosh,Ontario,web33.uottawa.ca,9,19,37,"7,698"
1,rogers.com,Macintosh,Ontario,socialsciences.uottawa.ca,9,23,47,"3,320"
1,acanac.net,Macintosh,Quebec,google,9,23,42,"5,403"
1,rogers.com,Macintosh,Ontario,web.ebscohost.com.proxy.bib.uottawa.ca,9,28,122,"12,694"
1,distributel.net,Macintosh,Quebec,google,9,28,56,398
1,proxad.net,Macintosh,Provence-Alpes-Cote d'Azur,google,9,33,75,"9,500"
1,bell.ca,Macintosh,Quebec,yahoo,9,52,136,"12,150"
1,,Macintosh,,catalogue.bib.uottawa.ca,14,14,14,0
1,telus.net,Macintosh,British Columbia,uottawa.ca,14,14,14,0
1,bellaliant.net,Macintosh,Newfoundland and Labrador,(direct),14,14,14,0
1,benthos.org,Macintosh,Ontario,(direct),14,14,14,0
1,carleton.ca,Macintosh,Ontario,catalogue.bib.uottawa.ca,14,14,14,0
1,bell.ca,Macintosh,Ontario,droitcivil.uottawa.ca,14,14,14,0
1,tri-gen.ca,Macintosh,Ontario,google,14,14,14,0
1,bell.ca,Macintosh,Ontario,ovidsp.tx.ovid.com.proxy.bib.uottawa.ca,14,14,14,0
1,teksavvy.com,Macintosh,Ontario,uottawa.ca.libguides.com,14,14,14,0
1,pdx.edu,Macintosh,Oregon,(direct),14,14,14,0
1,ocn.ne.jp,Macintosh,Tokyo,uottawa.ca,14,14,14,0
1,unknown.unknown,Macintosh,Ontario,mail.google.com,14,19,33,"2,182"
1,iamgroup.ca,Macintosh,Ontario,uottawa.ca,14,19,23,281
1,bell.ca,Macintosh,Quebec,orbis.uottawa.ca,14,19,23,98
1,videotron.ca,Macintosh,Quebec,orbis.uottawa.ca,14,19,37,"1,461"
1,cooptel.qc.ca,Macintosh,Quebec,uottawa.ca,14,19,37,"6,167"
1,,Macintosh,Valencia,google,14,19,33,"8,222"
1,storm.ca,Macintosh,Ontario,google,14,23,47,"2,351"
1,rogers.com,Macintosh,Ontario,google.com,14,23,33,"2,594"
1,uottawa.ca,Macintosh,Ontario,virtualcampus.uottawa.ca,14,23,42,"3,751"
1,unknown.unknown,Macintosh,Ontario,orbis.uottawa.ca,14,42,112,"29,007"
1,teksavvy.com,Macintosh,Ontario,catalogue.bib.uottawa.ca,14,52,140,"9,940"
1,uottawa.ca,Macintosh,Ontario,uottawa.ca.libguides.com,14,52,103,562
1,algonquincollege.com,Macintosh,Ontario,uottawa.ca,14,61,169,"5,834"
1,wtccommunications.ca,Macintosh,Ontario,uottawa.ca,19,19,19,0
1,videotron.ca,Macintosh,Quebec,science.uottawa.ca,19,19,19,0
1,libero.it,Macintosh,Rome,search,19,19,28,42
1,telfort.nl,Macintosh,South Holland,(direct),19,19,19,0
1,monash.edu.au,Macintosh,Victoria,google,19,19,19,0
1,airtelbroadband.in,Macintosh,Delhi,(direct),19,23,28,754
1,iinet.net.au,Macintosh,New South Wales,google,19,23,28,98
1,storm.ca,Macintosh,Ontario,(direct),19,23,28,"2,322"
1,rogers.com,Macintosh,Ontario,facebook.com,19,23,28,262
1,bell.ca,Macintosh,Ontario,search,19,23,42,"7,960"
1,wind.ca,Macintosh,Ontario,uottawa.ca,19,23,28,14
1,ncf.ca,Macintosh,Ontario,uottawa.ca.libguides.com,19,23,37,131
1,unknown.unknown,Macintosh,,uottawa.ca,19,28,37,403
1,mtsallstream.net,Macintosh,Manitoba,commonlaw.uottawa.ca,19,28,47,"8,475"
1,ottawahospital.on.ca,Macintosh,Ontario,uottawa.ca,19,28,75,"2,425"
1,rogers.com,Macintosh,Ontario,virtualcampus.uottawa.ca,19,28,47,286
1,unknown.com,Macintosh,Texas,uottawa.ca,19,28,37,267
1,carleton.ca,Macintosh,Ontario,google.ca,19,37,61,"3,142"
1,videotron.ca,Macintosh,Quebec,uottawa.ca.libguides.com,19,47,112,"9,224"
1,teksavvy.com,Macintosh,Quebec,droitcivil.uottawa.ca,23,23,23,0
1,cegep-heritage.qc.ca,Macintosh,Quebec,uottawa.ca,23,23,23,0
1,unknown.unknown,Macintosh,British Columbia,uottawa.ca,23,28,33,19
1,distributel.net,Macintosh,Ontario,google,23,28,70,454
1,pnap.net,Macintosh,Ontario,web33.uottawa.ca,23,28,33,56
1,rogers.com,Macintosh,Ontario,orbis.uottawa.ca,23,33,42,"6,462"
1,videotron.ca,Macintosh,Quebec,registraire.uottawa.ca,23,37,66,815
1,purepages.ca,Macintosh,Ontario,google,23,42,70,"13,771"
1,rogers.com,Macintosh,Ontario,med.uottawa.ca,23,47,75,"1,288"
1,ncf.ca,Macintosh,Ontario,google,23,52,126,"7,660"
1,bell.ca,Macintosh,Quebec,google.ca,23,52,112,"2,777"
1,acndigital.net,Macintosh,Ontario,uottawa.ca,28,33,42,"8,653"
1,rogers.com,Macintosh,Ontario,registrar.uottawa.ca,28,37,56,468
1,dsl4u.ca,Macintosh,Ontario,google,28,42,140,"15,274"
1,lancs.ac.uk,Macintosh,England,uottawa.ca,28,47,80,"4,036"
1,unknown.unknown,Macintosh,Ontario,search,28,52,183,"27,302"
1,unknown.unknown,Macintosh,North Holland,google,28,56,140,"26,900"
1,benthos.org,Macintosh,Ontario,google,28,56,150,"5,745"
1,sbcglobal.net,Macintosh,California,(direct),28,66,173,"11,013"
1,persona.ca,Macintosh,Ontario,uottawa.ca,28,112,332,"57,044"
1,barrettxplore.com,Macintosh,Ontario,(direct),33,33,33,0
1,uottawa.ca,Macintosh,Ontario,commonlaw.uottawa.ca,33,33,33,0
1,allstream.net,Macintosh,Ontario,google,33,37,42,"1,002"
1,distributel.net,Macintosh,Ontario,google.ca,33,37,52,94
1,rogers.com,Macintosh,Ontario,pp-hs-100.purepages.ca,33,37,42,332
1,ulaval.ca,Macintosh,Quebec,(direct),33,37,89,"6,307"
1,unknown.unknown,Macintosh,Quebec,(direct),33,42,56,"3,816"
1,bellaliant.net,Macintosh,Nova Scotia,google,37,37,37,0
1,anikast.net,Macintosh,Ontario,uottawa.ca.libguides.com,37,37,37,0
1,rogers.com,Macintosh,Ontario,ovidsp.tx.ovid.com.proxy.bib.uottawa.ca,37,42,47,"4,977"
1,allstream.net,Macintosh,Ontario,uottawa.ca,37,42,52,47
1,dsl4u.ca,Macintosh,Ontario,uottawa.ca,37,42,70,"1,976"
1,mcgill.ca,Macintosh,Quebec,google,37,42,47,726
1,uottawa.ca,Macintosh,Ontario,education.uottawa.ca,37,47,61,"3,212"
1,unknown.unknown,Macintosh,,google,37,70,155,"16,374"
1,bell.ca,Macintosh,Quebec,catalogue.bib.uottawa.ca,37,80,243,"9,074"
1,teksavvy.com,Macintosh,Ontario,google.ca,37,84,173,"4,753"
1,unknown.unknown,Macintosh,British Columbia,google,42,47,56,258
1,uottawa.ca,Macintosh,Ontario,droitcivil.uottawa.ca,42,80,258,"23,978"
1,videotron.ca,Macintosh,Quebec,web33.uottawa.ca,42,136,440,"21,852"
1,distributel.net,Macintosh,Ontario,(direct),47,52,84,"6,780"
1,comunitel.net,Macintosh,Barcelona,uottawa.ca,52,52,52,0
1,ncf.ca,Macintosh,Ontario,uottawa.ca,52,56,66,"3,418"
1,,Macintosh,,commonlaw.uottawa.ca,52,75,108,"2,500"
1,telus.net,Macintosh,British Columbia,(direct),56,56,56,0
1,unknown.unknown,Macintosh,Seoul,google,56,56,56,0
1,storm.ca,Macintosh,Ontario,web33.uottawa.ca,56,70,103,"5,740"
1,ottawahospital.on.ca,Macintosh,Ontario,(direct),61,66,70,"6,457"
1,bell.ca,Macintosh,Ontario,sass.uottawa.ca,61,70,94,187
1,libero.it,Macintosh,Rome,google,61,98,187,"15,339"
1,teksavvy.com,Macintosh,Quebec,google,66,75,108,"10,161"
1,carleton.ca,Macintosh,Ontario,uottawa.ca,70,94,178,"1,250"
1,purepages.ca,Macintosh,Ontario,pp-hs-100.purepages.ca,75,75,75,0
1,carleton.ca,Macintosh,Ontario,google,75,84,94,370
1,unknown.unknown,Macintosh,Ontario,droitcivil.uottawa.ca,75,94,201,"11,074"
1,keele.ac.uk,Macintosh,England,uottawa.ca,75,103,131,197
1,netcelerate.net,Macintosh,Ontario,google,80,89,98,"2,945"
1,unknown.unknown,Macintosh,Ontario,protection.uottawa.ca,80,89,98,375
1,teksavvy.com,Macintosh,Ontario,web33.uottawa.ca,80,94,211,"10,109"
1,teksavvy.com,Macintosh,Ontario,(direct),80,155,351,"18,247"
1,dsl4u.ca,Macintosh,Ontario,web33.uottawa.ca,84,84,84,0
1,primus.ca,Macintosh,Ontario,(direct),84,112,211,"5,151"
1,unknown.unknown,Macintosh,Ontario,med.uottawa.ca,84,117,178,"15,180"
1,rogers.com,Macintosh,New Brunswick,google,89,98,262,"9,702"
1,bell.ca,Macintosh,Ontario,uottawa.ca.libguides.com,89,126,225,"18,336"
1,videotron.ca,Macintosh,Quebec,socialsciences.uottawa.ca,94,98,140,"5,141"
1,uottawa.ca,Macintosh,Ontario,med.uottawa.ca,94,122,192,"5,797"
1,cgocable.net,Macintosh,Ontario,google,94,150,342,"28,037"
1,unknown.unknown,Macintosh,Quebec,google,98,131,234,"19,169"
1,,Macintosh,,uottawa.ca,108,206,412,"57,522"
1,rogers.com,Macintosh,Ontario,search,112,173,440,"25,289"
1,rogers.com,Macintosh,Ontario,uottawa.ca.libguides.com,117,197,403,"35,862"
1,bell.ca,Macintosh,Quebec,(direct),117,211,389,"24,568"
1,pnap.net,Macintosh,Ontario,google,131,145,173,"1,128"
1,bell.ca,Macintosh,Ontario,google.ca,136,370,"1,007","101,750"
1,,Macintosh,,(direct),145,173,225,"12,684"
1,rohmerfenn.com,Macintosh,Ontario,(direct),150,201,337,"45,938"
1,bell.ca,Macintosh,Quebec,by165w.bay165.mail.live.com,155,159,164,965
1,storm.ca,Macintosh,Ontario,uottawa.ca,159,215,318,"26,740"
1,unknown.unknown,Macintosh,Ontario,uottawa.ca.libguides.com,159,234,389,"18,930"
1,uottawa.ca,Macintosh,Ontario,catalogue.bib.uottawa.ca,164,286,712,"59,170"
1,videotron.ca,Macintosh,Quebec,catalogue.bib.uottawa.ca,169,197,262,"4,237"
1,velcom.ca,Macintosh,Ontario,web33.uottawa.ca,173,173,173,0
1,distributel.net,Macintosh,Quebec,(direct),173,178,192,"4,687"
1,unknown.unknown,Macintosh,Quebec,uottawa.ca,183,211,258,"4,715"
1,primus.ca,Macintosh,Ontario,uottawa.ca,183,290,529,"18,851"
1,uottawa.ca,Macintosh,Ontario,google.ca,183,356,960,"84,590"
1,distributel.net,Macintosh,Quebec,med.uottawa.ca,192,211,248,"13,087"
1,bell.ca,Macintosh,Quebec,google,197,393,810,"53,537"
1,unknown.unknown,Macintosh,Ontario,catalogue.bib.uottawa.ca,206,318,553,"53,781"
1,telus.net,Macintosh,Alberta,google,211,211,211,0
1,ottawaheart.ca,Macintosh,Ontario,google,211,272,393,"19,052"
1,shawcable.net,Macintosh,Ontario,(direct),220,379,665,"217,585"
1,ottawahospital.on.ca,Macintosh,Ontario,google,225,243,262,"2,589"
1,uottawa.ca,Macintosh,Ontario,search,253,286,426,"7,993"
1,bigpipeinc.com,Macintosh,Alberta,google,267,286,314,"3,132"
1,teksavvy.com,Macintosh,Ontario,uottawa.ca,281,478,993,"107,781"
1,unknown.unknown,Macintosh,Ontario,google.ca,286,656,"1,728","125,298"
1,videotron.ca,Macintosh,Quebec,(direct),304,468,"1,035","71,587"
1,bell.ca,Macintosh,Ontario,catalogue.bib.uottawa.ca,370,435,670,"26,033"
1,primus.ca,Macintosh,Ontario,google,384,464,604,"19,310"
1,netrevolution.com,Macintosh,Quebec,uottawa.ca,417,445,478,"6,789"
1,bell.ca,Macintosh,Ontario,web33.uottawa.ca,454,534,749,"40,525"
1,rogers.com,Macintosh,Ontario,google.ca,482,936,"2,018","172,069"
1,ziggozakelijk.nl,Macintosh,North Holland,google,534,590,688,"23,425"
1,rogers.com,Macintosh,Ontario,protection.uottawa.ca,576,604,637,"3,015"
1,,Macintosh,,google,576,735,"1,138","42,309"
1,acndigital.net,Macintosh,Ontario,(direct),623,637,670,"1,405"
1,uottawa.ca,Macintosh,Ontario,web33.uottawa.ca,627,754,"1,152","50,311"
1,videotron.ca,Macintosh,Quebec,uottawa.ca,646,"1,072","2,388","133,726"
1,bell.ca,Macintosh,Ontario,orbis.uottawa.ca,656,693,782,"10,765"
1,teksavvy.com,Macintosh,Ontario,google,665,946,"1,634","64,957"
1,uottawa.ca,Macintosh,Ontario,(direct),960,"1,348","2,365","205,327"
1,rogers.com,Macintosh,Ontario,catalogue.bib.uottawa.ca,974,"1,222","1,864","343,047"
1,bell.ca,Macintosh,Ontario,(direct),"1,021","1,405","2,130","154,056"
1,unknown.unknown,Macintosh,Ontario,web33.uottawa.ca,"1,114","1,311","1,793","85,887"
1,bell.ca,Macintosh,Quebec,uottawa.ca,"1,269","1,648","2,706","201,605"
1,uottawa.ca,Macintosh,Ontario,uottawa.ca,"1,531","2,449","4,542","304,343"
1,bell.ca,Macintosh,Ontario,uottawa.ca,"1,695","2,463","4,326","295,091"
1,uottawa.ca,Macintosh,Ontario,google,"1,798","2,706","5,230","297,306"
1,unknown.unknown,Macintosh,Ontario,(direct),"1,849","2,355","3,530","201,857"
1,videotron.ca,Macintosh,Quebec,google,"2,121","2,645","4,214","212,795"
1,rogers.com,Macintosh,Ontario,(direct),"2,351","3,015","4,504","269,245"
1,unknown.unknown,Macintosh,Ontario,uottawa.ca,"3,404","4,968","9,046","545,518"
1,bell.ca,Macintosh,Ontario,google,"3,690","4,898","7,950","386,269"
1,rogers.com,Macintosh,Ontario,web33.uottawa.ca,"4,617","5,094","6,012","117,651"
1,unknown.unknown,Macintosh,Ontario,google,"5,122","7,094","12,005","752,755"
1,rogers.com,Macintosh,Ontario,uottawa.ca,"5,469","7,295","11,106","564,364"
1,rogers.com,Macintosh,Ontario,google,"10,465","12,708","18,579","775,628"
1,unknown.unknown,Nokia,,writingcentre.uottawa.ca,0,5,9,604
1,vodafone.in,Samsung,Uttar Pradesh,google.com,5,5,5,0
1,unknown.unknown,SymbianOS,Riyadh Province,google,0,5,14,524
1,unknown.unknown,SymbianOS,Lagos,(direct),5,5,5,0
1,wind.ca,SymbianOS,Ontario,(direct),5,9,14,70
1,dvois.com,Windows,Maharashtra,search,0,0,5,417
1,rrc.ca,Windows,Manitoba,google,0,0,9,"1,578"
1,bellaliant.net,Windows,New Brunswick,google,0,0,5,0
1,nsi-ins.ca,Windows,Ontario,bing,0,0,23,"3,460"
1,radiant.net,Windows,Ontario,google,0,0,5,332
1,algonquincollege.com,Windows,Ontario,search,0,0,5,"1,166"
1,acndigital.net,Windows,Ontario,search,0,0,9,318
1,primus.ca,Windows,Ontario,search,0,0,14,314
1,radiant.net,Windows,Ontario,search,0,0,28,"2,833"
1,derytele.com,Windows,Quebec,google,0,0,9,33
1,crtc.gc.ca,Windows,Quebec,google,0,0,14,173
1,bresnan.net,Windows,Wyoming,google,0,0,9,"2,056"
1,bau.edu.lb,Windows,,(direct),0,5,14,"4,397"
1,hkcable.com.hk,Windows,,colorado.edu,0,5,14,94
1,unknown.unknown,Windows,,commonlaw.uottawa.ca,0,5,33,"1,142"
1,unknown.unknown,Windows,,downloadpdffree.com,0,5,14,"1,068"
1,,Windows,,etudesup.uottawa.ca,0,5,14,"1,068"
1,cwjamaica.com,Windows,,google,0,5,19,169
1,starnet.md,Windows,,google.com,0,5,9,0
1,unknown.unknown,Windows,,google.ht,0,5,9,253
1,unknown.unknown,Windows,,mathstat.uottawa.ca,0,5,14,492
1,,Windows,,research.uottawa.ca,0,5,14,"4,420"
1,unknown.unknown,Windows,,revuegeneralededroit.ca,0,5,14,"1,330"
1,mana.pf,Windows,,search,0,5,23,487
1,unknown.unknown,Windows,,studentservices.uottawa.ca,0,5,33,"5,342"
1,unknown.unknown,Windows,,tlss.uottawa.ca,0,5,9,89
1,unb.ca,Windows,,uottawa.ca,0,5,14,693
1,wateen.net,Windows,,uottawa.ca,0,5,14,140
1,net.gt,Windows,,web33.uottawa.ca,0,5,19,98
1,ualberta.ca,Windows,Alberta,(direct),0,5,9,19
1,shawcable.net,Windows,Alberta,(direct),0,5,14,37
1,macewan.ca,Windows,Alberta,(direct),0,5,28,412
1,wd.gc.ca,Windows,Alberta,google,0,5,14,126
1,shawcable.net,Windows,Alberta,history.uottawa.ca,0,5,23,726
1,mtroyal.ca,Windows,Alberta,ischool.utoronto.ca,0,5,14,506
1,unknown.unknown,Windows,Alberta,med.uottawa.ca,0,5,9,155
1,nucleus.com,Windows,Alberta,uottawa.ca,0,5,9,332
1,unknown.unknown,Windows,Andhra Pradesh,site.uottawa.ca,0,5,14,300
1,telecom.net.ar,Windows,Autonomous City of Buenos Aires,google,0,5,28,"1,400"
1,giga-dns.com,Windows,Bavaria,google,0,5,14,"5,188"
1,bjtelecom.net,Windows,Beijing,juriglobe.ca,0,5,14,225
1,unknown.unknown,Windows,Beijing,uottawa.ca,0,5,14,295
1,alicedsl.de,Windows,Berlin,uottawa.ca,0,5,9,"1,147"
1,rdsnet.ro,Windows,Brasov,uottawa.ca,0,5,9,281
1,ubc.ca,Windows,British Columbia,amicus.collectionscanada.gc.ca,0,5,9,131
1,mustangtechno.com,Windows,British Columbia,google,0,5,14,716
1,burnaby.bc.ca,Windows,British Columbia,google,0,5,19,651
1,ubc.ca,Windows,British Columbia,google.com,0,5,9,117
1,mpsd.ca,Windows,British Columbia,uottawa.ca,0,5,9,375
1,ubc.ca,Windows,British Columbia,uottawa.ca,0,5,14,"3,704"
1,ulb.ac.be,Windows,Brussels,catalogue.bib.uottawa.ca,0,5,9,14
1,belgacom.be,Windows,Brussels,google,0,5,9,183
1,tedata.net,Windows,Cairo Governorate,google,0,5,19,"1,536"
1,unknown.unknown,Windows,California,google,0,5,23,351
1,unknown.unknown,Windows,California,google.ca,0,5,9,42
1,unknown.unknown,Windows,Carabobo,google,0,5,9,5
1,unknown.unknown,Windows,Carabobo,google.ca,0,5,9,14
1,gvt.net.br,Windows,Ceara,google.com.br,0,5,14,28
1,sfr.net,Windows,Centre,(direct),0,5,9,117
1,univ-orleans.fr,Windows,Centre,uottawa.ca,0,5,42,"4,326"
1,wayport.net,Windows,Colorado,uottawa.ca,0,5,9,42
1,mines.edu,Windows,Colorado,uottawa.ca,0,5,14,159
1,ucc.ie,Windows,Cork,lib.uottawa.ca,0,5,9,33
1,korea.ac.kr,Windows,Daejeon,lib.uottawa.ca,0,5,33,"1,039"
1,smartbro.net,Windows,Davao del Sur,search,0,5,9,613
1,vsnl.net.in,Windows,Delhi,google,0,5,187,"15,653"
1,rcsi.ie,Windows,Dublin City,uottawa.ca,0,5,19,159
1,sky.com,Windows,England,google,0,5,9,131
1,liv.ac.uk,Windows,England,google,0,5,61,"1,938"
1,sky.com,Windows,England,google.ca,0,5,9,136
1,as43234.net,Windows,England,google.co.uk,0,5,9,"1,414"
1,virtua.com.br,Windows,Federal District,uottawa.ca,0,5,14,122
1,unknown.unknown,Windows,Florida,google,0,5,14,492
1,bellsouth.net,Windows,Florida,google,0,5,23,557
1,bhn.net,Windows,Florida,google,0,5,47,"3,751"
1,comcast.net,Windows,Georgia,arts.uottawa.ca,0,5,14,426
1,windstream.net,Windows,Georgia,uottawa.ca,0,5,9,28
1,163data.com.cn,Windows,Guangdong,uottawa.ca,0,5,19,"1,100"
1,vsnl.net.in,Windows,Gujarat,(direct),0,5,33,543
1,belgacom.be,Windows,Hainaut,google,0,5,9,"1,592"
1,unknown.unknown,Windows,Hainaut,search,0,5,9,187
1,uni-frankfurt.de,Windows,Hesse,google,0,5,9,28
1,numericable.fr,Windows,Ile-de-France,google,0,5,9,206
1,oecd.org,Windows,Ile-de-France,google,0,5,23,936
1,honeywell.com,Windows,Illinois,google,0,5,19,84
1,comcast.net,Windows,Illinois,search,0,5,9,80
1,wheelingparkdistrict.com,Windows,Illinois,search,0,5,14,581
1,sf.edu,Windows,Indiana,(direct),0,5,19,"4,841"
1,,Windows,Indiana,google,0,5,19,239
1,ttnet.com.tr,Windows,Istanbul Province,alumni.uottawa.ca,0,5,28,426
1,ttnet.com.tr,Windows,Istanbul Province,research.uottawa.ca,0,5,23,"1,035"
1,ttnet.com.tr,Windows,Istanbul Province,uottawa.ca,0,5,14,"1,779"
1,unknown.unknown,Windows,Karnataka,ccs.uottawa.ca,0,5,9,150
1,hp.net,Windows,Karnataka,uottawa.ca,0,5,14,267
1,airtelbroadband.in,Windows,Kerala,google,0,5,14,211
1,maxnet.ua,Windows,Kharkiv Oblast,google,0,5,14,243
1,kursknet.ru,Windows,Kursk Oblast,google,0,5,9,435
1,freenet.com.ua,Windows,Kyiv city,google,0,5,9,140
1,vgccl.net,Windows,Lagos,google,0,5,14,838
1,netcomng.com,Windows,Lagos,google,0,5,19,936
1,eircom.net,Windows,Limerick,uottawa.ca,0,5,19,103
1,wanadoo.fr,Windows,Lorraine,google,0,5,9,169
1,bluewin.ch,Windows,Lucerne,uottawa.ca,0,5,9,89
1,unknown.unknown,Windows,Maharashtra,google,0,5,9,80
1,dvois.com,Windows,Maharashtra,google,0,5,23,515
1,rrc.ca,Windows,Manitoba,(direct),0,5,5,61
1,telexperts.net,Windows,Manitoba,google,0,5,9,487
1,unknown.unknown,Windows,Manitoba,google,0,5,19,267
1,rainyday.ca,Windows,Manitoba,web33.uottawa.ca,0,5,33,"4,200"
1,mailcontrol.com,Windows,Maryland,web33.uottawa.ca,0,5,14,155
1,wayport.net,Windows,Massachusetts,(direct),0,5,9,473
1,comcast.net,Windows,Massachusetts,google,0,5,14,412
1,kkcllp.com,Windows,Massachusetts,google,0,5,23,847
1,comcastbusiness.net,Windows,Massachusetts,google.com,0,5,28,272
1,unknown.unknown,Windows,Meknes-Tafilalet,google,0,5,14,225
1,unknown.unknown,Windows,Metro Manila,google.com.ph,0,5,9,"3,905"
1,unknown.unknown,Windows,Metro Manila,virtualcampus.uottawa.ca,0,5,9,"2,664"
1,unknown.unknown,Windows,Metro Manila,writingcentre.uottawa.ca,0,5,66,"1,999"
1,lssu.edu,Windows,Michigan,google,0,5,9,211
1,unknown.unknown,Windows,Milan,etree18.archive.org,0,5,33,"1,437"
1,mnscu.edu,Windows,Minnesota,(direct),0,5,9,98
1,mniti.ru,Windows,Moscow,geographie.uottawa.ca,0,5,14,351
1,rogers.com,Windows,New Brunswick,catalogue.bib.uottawa.ca,0,5,9,"1,007"
1,unknown.nb.ca,Windows,New Brunswick,google,0,5,9,9
1,ibm.com,Windows,New York,(direct),0,5,9,159
1,rr.com,Windows,New York,(direct),0,5,19,"2,641"
1,choopa.net,Windows,New York,google.com,0,5,9,28
1,unknown.unknown,Windows,New York,yahoo,0,5,52,"9,224"
1,eastlink.ca,Windows,Newfoundland and Labrador,foodservices.uottawa.ca,0,5,14,515
1,bellaliant.net,Windows,Newfoundland and Labrador,google,0,5,9,75
1,rr.com,Windows,North Carolina,writingcentre.uottawa.ca,0,5,14,225
1,uni-paderborn.de,Windows,North Rhine-Westphalia,(direct),0,5,14,56
1,uni-wuppertal.de,Windows,North Rhine-Westphalia,google,0,5,14,258
1,uni-bonn.de,Windows,North Rhine-Westphalia,uottawa.ca,0,5,14,70
1,t-dialin.net,Windows,North Rhine-Westphalia,uottawa.ca,0,5,19,140
1,btel.net.id,Windows,North Sumatra,uottawa.ca,0,5,9,94
